1994-95,1994-08-20T05:30:00.000+05:30,Ipswich,Nott'm Forest,0,1,A,"","","","","","","","","","","","","","","",""
1994-95,1994-08-20T05:30:00.000+05:30,Man United,QPR,2,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-08-20T05:30:00.000+05:30,Sheffield Weds,Tottenham,3,4,A,"","","","","","","","","","","","","","","",""
1994-95,1994-08-20T05:30:00.000+05:30,Southampton,Blackburn,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-08-20T05:30:00.000+05:30,West Ham,Leeds,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-08-21T05:30:00.000+05:30,Leicester,Newcastle,1,3,A,"","","","","","","","","","","","","","","",""
1994-95,1994-08-22T05:30:00.000+05:30,Nott'm Forest,Man United,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-08-23T05:30:00.000+05:30,Blackburn,Leicester,3,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-08-23T05:30:00.000+05:30,Leeds,Arsenal,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-08-23T05:30:00.000+05:30,Wimbledon,Ipswich,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-08-24T05:30:00.000+05:30,Aston Villa,Southampton,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-08-24T05:30:00.000+05:30,Man City,West Ham,3,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-08-24T05:30:00.000+05:30,Newcastle,Coventry,4,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-08-24T05:30:00.000+05:30,Norwich,Crystal Palace,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-08-24T05:30:00.000+05:30,QPR,Sheffield Weds,3,2,H,"","","","","","","","","","","","","","","",""
1994-95,1994-08-24T05:30:00.000+05:30,Tottenham,Everton,2,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-08-27T05:30:00.000+05:30,Aston Villa,Crystal Palace,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-08-27T05:30:00.000+05:30,Blackburn,Coventry,4,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-08-27T05:30:00.000+05:30,Leeds,Chelsea,2,3,A,"","","","","","","","","","","","","","","",""
1994-95,1994-08-27T05:30:00.000+05:30,Man City,Everton,4,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-08-27T05:30:00.000+05:30,Newcastle,Southampton,5,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-08-27T05:30:00.000+05:30,Norwich,West Ham,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-08-27T05:30:00.000+05:30,Nott'm Forest,Leicester,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-08-27T05:30:00.000+05:30,QPR,Ipswich,1,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-08-27T05:30:00.000+05:30,Tottenham,Man United,0,1,A,"","","","","","","","","","","","","","","",""
1994-95,1994-08-27T05:30:00.000+05:30,Wimbledon,Sheffield Weds,0,1,A,"","","","","","","","","","","","","","","",""
1994-95,1994-08-28T05:30:00.000+05:30,Liverpool,Arsenal,3,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-08-29T05:30:00.000+05:30,Coventry,Aston Villa,0,1,A,"","","","","","","","","","","","","","","",""
1994-95,1994-08-30T05:30:00.000+05:30,Crystal Palace,Leeds,1,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-08-30T05:30:00.000+05:30,Everton,Nott'm Forest,1,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-08-30T05:30:00.000+05:30,Ipswich,Tottenham,1,3,A,"","","","","","","","","","","","","","","",""
1994-95,1994-08-31T05:30:00.000+05:30,Arsenal,Blackburn,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-08-31T05:30:00.000+05:30,Chelsea,Man City,3,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-08-31T05:30:00.000+05:30,Leicester,QPR,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-08-31T05:30:00.000+05:30,Man United,Wimbledon,3,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-08-31T05:30:00.000+05:30,Sheffield Weds,Norwich,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-08-31T05:30:00.000+05:30,Southampton,Liverpool,0,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-08-31T05:30:00.000+05:30,West Ham,Newcastle,1,3,A,"","","","","","","","","","","","","","","",""
1994-95,1994-09-10T05:30:00.000+05:30,Aston Villa,Ipswich,2,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-09-10T05:30:00.000+05:30,Blackburn,Everton,3,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-09-10T05:30:00.000+05:30,Liverpool,West Ham,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-09-10T05:30:00.000+05:30,Man City,Crystal Palace,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-09-10T05:30:00.000+05:30,Newcastle,Chelsea,4,2,H,"","","","","","","","","","","","","","","",""
1994-95,1994-09-10T05:30:00.000+05:30,Norwich,Arsenal,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-09-10T05:30:00.000+05:30,Nott'm Forest,Sheffield Weds,4,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-09-10T05:30:00.000+05:30,QPR,Coventry,2,2,D,"","","","","","","","","","","","","","","",""
1994-95,1994-09-10T05:30:00.000+05:30,Wimbledon,Leicester,2,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-09-11T05:30:00.000+05:30,Leeds,Man United,2,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-09-12T05:30:00.000+05:30,Tottenham,Southampton,1,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-09-17T05:30:00.000+05:30,Coventry,Leeds,2,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-09-17T05:30:00.000+05:30,Crystal Palace,Wimbledon,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-09-17T05:30:00.000+05:30,Everton,QPR,2,2,D,"","","","","","","","","","","","","","","",""
1994-95,1994-09-17T05:30:00.000+05:30,Leicester,Tottenham,3,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-09-17T05:30:00.000+05:30,Man United,Liverpool,2,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-09-17T05:30:00.000+05:30,Sheffield Weds,Man City,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-09-17T05:30:00.000+05:30,Southampton,Nott'm Forest,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-09-17T05:30:00.000+05:30,West Ham,Aston Villa,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-09-18T05:30:00.000+05:30,Arsenal,Newcastle,2,3,A,"","","","","","","","","","","","","","","",""
1994-95,1994-09-18T05:30:00.000+05:30,Chelsea,Blackburn,1,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-09-19T05:30:00.000+05:30,Ipswich,Norwich,1,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-09-24T05:30:00.000+05:30,Blackburn,Aston Villa,3,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-09-24T05:30:00.000+05:30,Coventry,Southampton,1,3,A,"","","","","","","","","","","","","","","",""
1994-95,1994-09-24T05:30:00.000+05:30,Crystal Palace,Chelsea,0,1,A,"","","","","","","","","","","","","","","",""
1994-95,1994-09-24T05:30:00.000+05:30,Everton,Leicester,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-09-24T05:30:00.000+05:30,Ipswich,Man United,3,2,H,"","","","","","","","","","","","","","","",""
1994-95,1994-09-24T05:30:00.000+05:30,Man City,Norwich,2,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-09-24T05:30:00.000+05:30,Newcastle,Liverpool,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-09-24T05:30:00.000+05:30,QPR,Wimbledon,0,1,A,"","","","","","","","","","","","","","","",""
1994-95,1994-09-24T05:30:00.000+05:30,Tottenham,Nott'm Forest,1,4,A,"","","","","","","","","","","","","","","",""
1994-95,1994-09-25T05:30:00.000+05:30,West Ham,Arsenal,0,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-09-26T05:30:00.000+05:30,Sheffield Weds,Leeds,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-10-01T05:30:00.000+05:30,Arsenal,Crystal Palace,1,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-10-01T05:30:00.000+05:30,Aston Villa,Newcastle,0,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-10-01T05:30:00.000+05:30,Leeds,Man City,2,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-01T05:30:00.000+05:30,Liverpool,Sheffield Weds,4,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-01T05:30:00.000+05:30,Man United,Everton,2,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-01T05:30:00.000+05:30,Norwich,Blackburn,2,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-01T05:30:00.000+05:30,Southampton,Ipswich,3,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-01T05:30:00.000+05:30,Wimbledon,Tottenham,1,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-10-02T05:30:00.000+05:30,Chelsea,West Ham,1,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-10-02T05:30:00.000+05:30,Nott'm Forest,QPR,3,2,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-03T05:30:00.000+05:30,Leicester,Coventry,2,2,D,"","","","","","","","","","","","","","","",""
1994-95,1994-10-08T05:30:00.000+05:30,Chelsea,Leicester,4,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-08T05:30:00.000+05:30,Liverpool,Aston Villa,3,2,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-08T05:30:00.000+05:30,Man City,Nott'm Forest,3,3,D,"","","","","","","","","","","","","","","",""
1994-95,1994-10-08T05:30:00.000+05:30,Norwich,Leeds,2,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-08T05:30:00.000+05:30,Sheffield Weds,Man United,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-08T05:30:00.000+05:30,Southampton,Everton,2,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-08T05:30:00.000+05:30,Tottenham,QPR,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-10-08T05:30:00.000+05:30,West Ham,Crystal Palace,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-08T05:30:00.000+05:30,Wimbledon,Arsenal,1,3,A,"","","","","","","","","","","","","","","",""
1994-95,1994-10-09T05:30:00.000+05:30,Newcastle,Blackburn,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-10-10T05:30:00.000+05:30,Coventry,Ipswich,2,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-15T05:30:00.000+05:30,Arsenal,Chelsea,3,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-15T05:30:00.000+05:30,Aston Villa,Norwich,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-10-15T05:30:00.000+05:30,Blackburn,Liverpool,3,2,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-15T05:30:00.000+05:30,Crystal Palace,Newcastle,0,1,A,"","","","","","","","","","","","","","","",""
1994-95,1994-10-15T05:30:00.000+05:30,Everton,Coventry,0,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-10-15T05:30:00.000+05:30,Leeds,Tottenham,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-10-15T05:30:00.000+05:30,Leicester,Southampton,4,3,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-15T05:30:00.000+05:30,Man United,West Ham,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-15T05:30:00.000+05:30,QPR,Man City,1,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-10-16T05:30:00.000+05:30,Ipswich,Sheffield Weds,1,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-10-17T05:30:00.000+05:30,Nott'm Forest,Wimbledon,3,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-22T05:30:00.000+05:30,Aston Villa,Nott'm Forest,0,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-10-22T05:30:00.000+05:30,Crystal Palace,Everton,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-22T05:30:00.000+05:30,Liverpool,Wimbledon,3,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-22T05:30:00.000+05:30,Man City,Tottenham,5,2,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-22T05:30:00.000+05:30,Newcastle,Sheffield Weds,2,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-22T05:30:00.000+05:30,Norwich,QPR,4,2,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-22T05:30:00.000+05:30,West Ham,Southampton,2,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-23T05:30:00.000+05:30,Arsenal,Coventry,2,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-23T05:30:00.000+05:30,Blackburn,Man United,2,4,A,"","","","","","","","","","","","","","","",""
1994-95,1994-10-23T05:30:00.000+05:30,Chelsea,Ipswich,2,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-24T05:30:00.000+05:30,Leeds,Leicester,2,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-29T05:30:00.000+05:30,Coventry,Man City,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-29T05:30:00.000+05:30,Everton,Arsenal,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-10-29T05:30:00.000+05:30,Ipswich,Liverpool,1,3,A,"","","","","","","","","","","","","","","",""
1994-95,1994-10-29T05:30:00.000+05:30,Leicester,Crystal Palace,0,1,A,"","","","","","","","","","","","","","","",""
1994-95,1994-10-29T05:30:00.000+05:30,Man United,Newcastle,2,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-29T05:30:00.000+05:30,Nott'm Forest,Blackburn,0,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-10-29T05:30:00.000+05:30,QPR,Aston Villa,2,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-29T05:30:00.000+05:30,Sheffield Weds,Chelsea,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-10-29T05:30:00.000+05:30,Southampton,Leeds,1,3,A,"","","","","","","","","","","","","","","",""
1994-95,1994-10-29T05:30:00.000+05:30,Tottenham,West Ham,3,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-30T05:30:00.000+05:30,Wimbledon,Norwich,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-10-31T05:30:00.000+05:30,QPR,Liverpool,2,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-01T05:30:00.000+05:30,Everton,West Ham,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-01T05:30:00.000+05:30,Ipswich,Leeds,2,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-02T05:30:00.000+05:30,Coventry,Crystal Palace,1,4,A,"","","","","","","","","","","","","","","",""
1994-95,1994-11-02T05:30:00.000+05:30,Sheffield Weds,Blackburn,0,1,A,"","","","","","","","","","","","","","","",""
1994-95,1994-11-02T05:30:00.000+05:30,Southampton,Norwich,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-11-05T05:30:00.000+05:30,Blackburn,Tottenham,2,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-05T05:30:00.000+05:30,Crystal Palace,Ipswich,3,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-05T05:30:00.000+05:30,Leeds,Wimbledon,3,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-05T05:30:00.000+05:30,Liverpool,Nott'm Forest,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-05T05:30:00.000+05:30,Man City,Southampton,3,3,D,"","","","","","","","","","","","","","","",""
1994-95,1994-11-05T05:30:00.000+05:30,Newcastle,QPR,2,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-05T05:30:00.000+05:30,Norwich,Everton,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-11-05T05:30:00.000+05:30,West Ham,Leicester,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-06T05:30:00.000+05:30,Arsenal,Sheffield Weds,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-11-06T05:30:00.000+05:30,Aston Villa,Man United,1,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-11-06T05:30:00.000+05:30,Chelsea,Coventry,2,2,D,"","","","","","","","","","","","","","","",""
1994-95,1994-11-07T05:30:00.000+05:30,Nott'm Forest,Newcastle,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-11-09T05:30:00.000+05:30,Liverpool,Chelsea,3,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-09T05:30:00.000+05:30,Wimbledon,Aston Villa,4,3,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-10T05:30:00.000+05:30,Man United,Man City,5,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-19T05:30:00.000+05:30,Coventry,Norwich,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-19T05:30:00.000+05:30,Ipswich,Blackburn,1,3,A,"","","","","","","","","","","","","","","",""
1994-95,1994-11-19T05:30:00.000+05:30,Man United,Crystal Palace,3,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-19T05:30:00.000+05:30,Nott'm Forest,Chelsea,0,1,A,"","","","","","","","","","","","","","","",""
1994-95,1994-11-19T05:30:00.000+05:30,QPR,Leeds,3,2,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-19T05:30:00.000+05:30,Sheffield Weds,West Ham,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-19T05:30:00.000+05:30,Southampton,Arsenal,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-19T05:30:00.000+05:30,Tottenham,Aston Villa,3,4,A,"","","","","","","","","","","","","","","",""
1994-95,1994-11-19T05:30:00.000+05:30,Wimbledon,Newcastle,3,2,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-20T05:30:00.000+05:30,Leicester,Man City,0,1,A,"","","","","","","","","","","","","","","",""
1994-95,1994-11-21T05:30:00.000+05:30,Everton,Liverpool,2,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-23T05:30:00.000+05:30,Leicester,Arsenal,2,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-23T05:30:00.000+05:30,Tottenham,Chelsea,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-11-26T05:30:00.000+05:30,Arsenal,Man United,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-11-26T05:30:00.000+05:30,Blackburn,QPR,4,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-26T05:30:00.000+05:30,Chelsea,Everton,0,1,A,"","","","","","","","","","","","","","","",""
1994-95,1994-11-26T05:30:00.000+05:30,Crystal Palace,Southampton,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-11-26T05:30:00.000+05:30,Leeds,Nott'm Forest,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-26T05:30:00.000+05:30,Liverpool,Tottenham,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-11-26T05:30:00.000+05:30,Man City,Wimbledon,2,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-26T05:30:00.000+05:30,Newcastle,Ipswich,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-11-26T05:30:00.000+05:30,Norwich,Leicester,2,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-11-26T05:30:00.000+05:30,West Ham,Coventry,0,1,A,"","","","","","","","","","","","","","","",""
1994-95,1994-11-27T05:30:00.000+05:30,Aston Villa,Sheffield Weds,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-03T05:30:00.000+05:30,Coventry,Liverpool,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-03T05:30:00.000+05:30,Ipswich,Man City,1,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-03T05:30:00.000+05:30,Leicester,Aston Villa,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-03T05:30:00.000+05:30,Man United,Norwich,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-03T05:30:00.000+05:30,Nott'm Forest,Arsenal,2,2,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-03T05:30:00.000+05:30,Sheffield Weds,Crystal Palace,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-03T05:30:00.000+05:30,Southampton,Chelsea,0,1,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-03T05:30:00.000+05:30,Tottenham,Newcastle,4,2,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-03T05:30:00.000+05:30,Wimbledon,Blackburn,0,3,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-04T05:30:00.000+05:30,Everton,Leeds,3,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-04T05:30:00.000+05:30,QPR,West Ham,2,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-10T05:30:00.000+05:30,Aston Villa,Everton,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-10T05:30:00.000+05:30,Blackburn,Southampton,3,2,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-10T05:30:00.000+05:30,Leeds,West Ham,2,2,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-10T05:30:00.000+05:30,Newcastle,Leicester,3,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-10T05:30:00.000+05:30,Norwich,Chelsea,3,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-10T05:30:00.000+05:30,Nott'm Forest,Ipswich,4,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-10T05:30:00.000+05:30,QPR,Man United,2,3,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-10T05:30:00.000+05:30,Tottenham,Sheffield Weds,3,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-10T05:30:00.000+05:30,Wimbledon,Coventry,2,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-11T05:30:00.000+05:30,Liverpool,Crystal Palace,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-12T05:30:00.000+05:30,Man City,Arsenal,1,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-16T05:30:00.000+05:30,Ipswich,Wimbledon,2,2,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-17T05:30:00.000+05:30,Arsenal,Leeds,1,3,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-17T05:30:00.000+05:30,Coventry,Newcastle,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-17T05:30:00.000+05:30,Crystal Palace,Norwich,0,1,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-17T05:30:00.000+05:30,Everton,Tottenham,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-17T05:30:00.000+05:30,Leicester,Blackburn,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-17T05:30:00.000+05:30,Man United,Nott'm Forest,1,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-17T05:30:00.000+05:30,Sheffield Weds,QPR,0,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-17T05:30:00.000+05:30,West Ham,Man City,3,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-18T05:30:00.000+05:30,Chelsea,Liverpool,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-19T05:30:00.000+05:30,Southampton,Aston Villa,2,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-26T05:30:00.000+05:30,Arsenal,Aston Villa,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-26T05:30:00.000+05:30,Chelsea,Man United,2,3,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-26T05:30:00.000+05:30,Coventry,Nott'm Forest,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-26T05:30:00.000+05:30,Crystal Palace,QPR,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-26T05:30:00.000+05:30,Everton,Sheffield Weds,1,4,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-26T05:30:00.000+05:30,Leeds,Newcastle,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-26T05:30:00.000+05:30,Leicester,Liverpool,1,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-26T05:30:00.000+05:30,Man City,Blackburn,1,3,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-26T05:30:00.000+05:30,Norwich,Tottenham,0,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-26T05:30:00.000+05:30,Southampton,Wimbledon,2,3,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-26T05:30:00.000+05:30,West Ham,Ipswich,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-27T05:30:00.000+05:30,Nott'm Forest,Norwich,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-27T05:30:00.000+05:30,Tottenham,Crystal Palace,0,0,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-28T05:30:00.000+05:30,Aston Villa,Chelsea,3,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-28T05:30:00.000+05:30,Ipswich,Arsenal,0,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-28T05:30:00.000+05:30,Liverpool,Man City,2,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-28T05:30:00.000+05:30,Man United,Leicester,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-28T05:30:00.000+05:30,QPR,Southampton,2,2,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-28T05:30:00.000+05:30,Sheffield Weds,Coventry,5,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-28T05:30:00.000+05:30,Wimbledon,West Ham,1,0,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-31T05:30:00.000+05:30,Arsenal,QPR,1,3,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-31T05:30:00.000+05:30,Chelsea,Wimbledon,1,1,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-31T05:30:00.000+05:30,Coventry,Tottenham,0,4,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-31T05:30:00.000+05:30,Crystal Palace,Blackburn,0,1,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-31T05:30:00.000+05:30,Everton,Ipswich,4,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-31T05:30:00.000+05:30,Leeds,Liverpool,0,2,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-31T05:30:00.000+05:30,Leicester,Sheffield Weds,0,1,A,"","","","","","","","","","","","","","","",""
1994-95,1994-12-31T05:30:00.000+05:30,Man City,Aston Villa,2,2,D,"","","","","","","","","","","","","","","",""
1994-95,1994-12-31T05:30:00.000+05:30,Norwich,Newcastle,2,1,H,"","","","","","","","","","","","","","","",""
1994-95,1994-12-31T05:30:00.000+05:30,Southampton,Man United,2,2,D,"","","","","","","","","","","","","","","",""
